GeneID,exon_bp,intron_bp,gene_bp
Gm49387,1739,86235,87974
Gm49388,5240,12955,18195
Gm4939,1325,0,1325
Gm49390,1801,17412,19213
Gm49391,1378,39844,41222
Gm49392,1659,52615,54274
Gm49393,546,81815,82361
Gm49396,3234,1383,4617
Gm49398,3955,37007,40962
Gm4940,797,0,797
Gm49404,359,0,359
Gm49405,3904,1287,5191
Gm49406,410,0,410
Gm49407,244,0,244
Gm49410,3130,0,3130
Gm49412,3355,0,3355
Gm49414,298,0,298
Gm49415,1292,4020,5312
Gm49416,1064,5238,6302
Gm49417,2128,47836,49964
Gm49418,616,15667,16283
Gm49420,988,1696,2684
Gm49424,349,3190,3539
Gm49425,985,357,1342
Gm49427,566,1078,1644
Gm49429,1876,0,1876
Gm49430,526,321,847
Gm49432,301,1052,1353
Gm49433,263,47,310
Gm49434,1065,2161,3226
Gm49435,996,1996,2992
Gm49436,802,0,802
Gm49437,285,0,285
Gm49439,803,25326,26129
Gm49440,330,0,330
Gm49441,1108,3411,4519
Gm49442,1460,365,1825
Gm49443,261,0,261
Gm49444,215,0,215
Gm49445,470,21231,21701
Gm49446,2671,13315,15986
Gm49447,309,0,309
Gm49448,1389,56660,58049
Gm49449,1116,0,1116
Gm4945,453,0,453
Gm49450,899,20516,21415
Gm49451,664,2901,3565
Gm49454,643,120879,121522
Gm49455,671,40561,41232
Gm49457,1703,124266,125969
Gm49458,311,0,311
Gm49459,457,0,457
Gm4946,808,0,808
Gm49460,447,17324,17771
Gm49461,983,7424,8407
Gm49463,2459,0,2459
Gm49464,237,7018,7255
Gm49465,265,0,265
Gm49466,446,0,446
Gm49467,390,0,390
Gm49468,790,0,790
Gm49471,1288,0,1288
Gm49472,982,20120,21102
Gm49473,251,0,251
Gm49474,1867,0,1867
Gm49475,458,4954,5412
Gm49477,841,3948,4789
Gm49479,715,0,715
Gm4948,920,0,920
Gm49480,142,0,142
Gm49481,1184,0,1184
Gm49482,726,7287,8013
Gm49483,220,0,220
Gm49484,2590,4805,7395
Gm49485,401,0,401
Gm49486,2415,24869,27284
Gm49487,361,0,361
Gm49488,196,0,196
Gm49489,352,0,352
Gm4949,1098,0,1098
Gm49490,475,1214,1689
Gm49491,265,0,265
Gm49492,2563,0,2563
Gm49494,1358,698,2056
Gm49495,1314,0,1314
Gm49499,2437,0,2437
Gm4950,615,0,615
Gm49501,2528,489,3017
Gm49503,653,3546,4199
Gm49504,1000,1021,2021
Gm49505,250,0,250
Gm49506,500,0,500
Gm49507,2947,55257,58204
Gm4951,2645,33096,35741
Gm49510,2762,16604,19366
Gm49513,303,13665,13968
Gm49514,793,0,793
Gm49516,880,96,976
Gm49517,466,0,466
Gm49518,1771,18961,20732
Gm49519,6779,35273,42052
Gm4952,2254,26024,28278
Gm49521,600,9209,9809
Gm49523,628,0,628
Gm49527,1755,20209,21964
Gm49528,780,3069,3849
Gm4953,483,0,483
Gm49530,595,0,595
Gm49531,94,0,94
Gm49534,3886,5872,9758
Gm49535,415,0,415
Gm49537,436,0,436
Gm49538,695,0,695
Gm49539,511,21082,21593
Gm4954,1601,6740,8341
Gm49540,638,1168,1806
Gm49541,190,0,190
Gm49544,2157,0,2157
Gm49545,673,0,673
Gm49546,280,0,280
Gm49547,217,0,217
Gm49548,623,821,1444
Gm49549,109,0,109
Gm49550,252,0,252
Gm49551,258,0,258
Gm49552,2193,0,2193
Gm49558,775,1008,1783
Gm49559,2226,0,2226
Gm4956,1365,11702,13067
Gm49560,1064,29564,30628
Gm49562,403,0,403
Gm49564,562,212,774
Gm49565,3414,0,3414
Gm49566,321,767,1088
Gm49567,240,0,240
Gm49568,1171,0,1171
Gm49570,403,0,403
Gm49573,717,42401,43118
Gm49574,1544,9592,11136
Gm49575,808,230047,230855
Gm49577,460,218,678
Gm49578,548,0,548
Gm49579,1103,991,2094
Gm49580,1496,1709,3205
Gm49581,444,0,444
Gm49582,839,8627,9466
Gm49584,670,2866,3536
Gm49585,192,0,192
Gm49586,432,0,432
Gm49587,1281,13739,15020
Gm49588,4490,0,4490
Gm49589,142,0,142
Gm4959,1044,0,1044
Gm49592,228,0,228
Gm49593,2448,0,2448
Gm49595,515,1771,2286
Gm49596,441,0,441
Gm49597,313,0,313
Gm49598,359,422,781
Gm4960,1001,0,1001
Gm49601,3430,2532,5962
Gm49602,2970,0,2970
Gm49603,2798,0,2798
Gm49604,3276,0,3276
Gm49607,933,1773,2706
Gm49609,155,0,155
Gm4961,2249,2498,4747
Gm49611,309,0,309
Gm49614,827,0,827
Gm49615,763,6706,7469
Gm49620,2216,0,2216
Gm49621,496,0,496
Gm49622,695,22922,23617
Gm49624,415,0,415
Gm49625,1004,28507,29511
Gm49626,479,11381,11860
Gm49627,1045,0,1045
Gm49629,344,0,344
Gm4963,378,0,378
Gm49630,927,18989,19916
Gm49631,615,5273,5888
Gm49635,322,0,322
Gm49636,2540,963,3503
Gm49638,539,0,539
Gm49639,205,0,205
Gm49641,793,0,793
Gm49642,1673,0,1673
Gm49644,302,546,848
Gm49645,391,0,391
Gm49646,222,0,222
Gm49647,464,0,464
Gm49651,235,0,235
Gm49653,1226,0,1226
Gm49654,2223,0,2223
Gm49655,961,49170,50131
Gm49656,436,0,436
Gm49657,425,0,425
Gm49662,1172,28181,29353
Gm49665,244,0,244
Gm49666,3930,0,3930
Gm49668,2109,11055,13164
Gm49669,356,0,356
Gm49670,343,0,343
Gm49671,300,0,300
Gm49673,2610,62484,65094
Gm49674,2900,0,2900
Gm49676,597,0,597
Gm49678,434,58316,58750
Gm49679,311,0,311
Gm4968,858,0,858
Gm49682,397,0,397
Gm49683,279,0,279
Gm49684,758,0,758
Gm49685,2423,528399,530822
Gm49686,1400,4912,6312
Gm49689,392,182,574
Gm4969,4695,14628,19323
Gm49691,1156,26463,27619
Gm49692,1303,115876,117179
Gm49694,391,0,391
Gm49695,2301,4127,6428
Gm49697,126,0,126
Gm49698,739,6798,7537
Gm49699,874,4804,5678
Gm49701,715,3040,3755
Gm49704,511,0,511
Gm49707,1653,14537,16190
Gm49708,1932,6116,8048
Gm49709,498,12666,13164
Gm4971,1108,0,1108
Gm49710,827,9109,9936
Gm49711,1268,127758,129026
Gm49713,770,0,770
Gm49714,1895,3952,5847
Gm49715,459,1396,1855
Gm49716,442,0,442
Gm49717,451,252,703
Gm49719,667,8084,8751
Gm4972,1254,0,1254
Gm49720,457,0,457
Gm49721,2610,62437,65047
Gm49725,1655,0,1655
Gm49727,2579,0,2579
Gm49728,232,0,232
Gm49729,1456,119234,120690
Gm4973,1334,0,1334
Gm49731,1734,0,1734
Gm49732,1443,15337,16780
Gm49734,146,0,146
Gm49735,560,16176,16736
Gm49736,1533,2492,4025
Gm49737,146,0,146
Gm49738,356,356,712
Gm49739,210,0,210
Gm4974,875,0,875
Gm49741,769,0,769
Gm49742,808,17495,18303
Gm49743,2786,0,2786
Gm49744,452,0,452
Gm49745,2151,0,2151
Gm49746,273,0,273
Gm49747,2749,0,2749
Gm49750,598,24067,24665
Gm49752,630,82819,83449
Gm49753,710,18926,19636
Gm49754,269,3042,3311
Gm49755,1214,689,1903
Gm49756,1123,3463,4586
Gm49757,1324,10135,11459
Gm49760,1785,0,1785
Gm49761,658,52464,53122
Gm49762,544,882,1426
Gm49763,560,3768,4328
Gm49764,858,1542,2400
Gm49766,1519,49134,50653
Gm49767,3519,3954,7473
Gm49768,673,94,767
Gm49769,633,0,633
Gm4977,1262,0,1262
Gm49771,111,0,111
Gm49774,10812,0,10812
Gm49775,265,0,265
Gm49776,608,12499,13107
Gm49777,486,0,486
Gm49779,741,11245,11986
Gm4978,801,0,801
Gm49785,337,0,337
Gm49786,851,0,851
Gm49787,1981,2042,4023
Gm49789,499,0,499
Gm49791,367,121,488
Gm49792,280,0,280
Gm49793,423,9958,10381
Gm49794,13039,343,13382
Gm49795,733,75,808
Gm49796,1075,0,1075
Gm49797,4534,108477,113011
Gm49798,247,0,247
Gm49803,334,164,498
Gm49804,891,53552,54443
Gm49805,699,1292,1991
Gm49806,1999,0,1999
Gm49807,2421,42131,44552
Gm4981,1854,0,1854
Gm49815,198,2104,2302
Gm49817,2008,46370,48378
Gm4982,1098,0,1098
Gm49823,137,1334,1471
Gm49824,87,0,87
Gm49831,243,2265,2508
Gm49832,177,0,177
Gm49834,219,0,219
Gm49835,1266,3384,4650
Gm49837,219,0,219
Gm4984,360,0,360
Gm49840,159,0,159
Gm49841,266,656,922
Gm49847,4903,0,4903
Gm49848,192,0,192
Gm4985,1233,0,1233
Gm49850,389,1749,2138
Gm49852,466,0,466
Gm49853,669,97001,97670
Gm49855,406,0,406
Gm49856,346,0,346
Gm49857,756,68323,69079
Gm49858,1296,0,1296
Gm49859,280,0,280
Gm4986,549,0,549
Gm49860,804,50996,51800
Gm49861,243,0,243
Gm49862,352,0,352
Gm49863,502,0,502
Gm49864,2130,0,2130
Gm49866,392,0,392
Gm49868,625,0,625
Gm49869,467,0,467
Gm4987,408,0,408
Gm49870,743,652,1395
Gm49871,1068,1548,2616
Gm49872,718,618,1336
Gm49873,829,18944,19773
Gm49874,1064,0,1064
Gm49875,422,0,422
Gm49876,568,26324,26892
Gm49878,1587,24937,26524
Gm49879,453,0,453
Gm49880,748,51301,52049
Gm49881,172,0,172
Gm49882,265,0,265
Gm49883,3732,0,3732
Gm49885,620,9777,10397
Gm49886,771,646,1417
Gm49887,637,468,1105
Gm49889,1569,0,1569
Gm4989,749,0,749
Gm49890,1087,27580,28667
Gm49892,330,0,330
Gm49893,471,3884,4355
Gm49894,1128,877,2005
Gm49895,2781,6329,9110
Gm49897,479,0,479
Gm49898,654,7917,8571
Gm49901,2465,976,3441
Gm49903,430,0,430
Gm49905,797,0,797
Gm49906,466,58758,59224
Gm49907,915,13668,14583
Gm49909,1201,26889,28090
Gm4991,1552,0,1552
Gm49910,186,0,186
Gm49911,287,0,287
Gm49912,659,37207,37866
Gm49914,420,0,420
Gm49915,558,4308,4866
Gm49916,151,0,151
Gm49917,347,0,347
Gm4992,768,0,768
Gm49920,588,0,588
Gm49921,464,0,464
Gm49922,1614,0,1614
Gm49925,383,0,383
Gm49926,368,1801,2169
Gm49927,238,0,238
Gm49928,699,1410,2109
Gm49929,139,0,139
Gm4993,1174,0,1174
Gm49930,334,0,334
Gm49931,947,494,1441
Gm49932,1152,3269,4421
Gm49933,228,209,437
Gm49934,927,10213,11140
Gm49935,144,0,144
Gm49936,2047,270059,272106
Gm49937,2746,0,2746
Gm49939,253,0,253
Gm4994,2187,0,2187
Gm49940,387,0,387
Gm49946,1136,1718,2854
Gm49948,1031,162756,163787
Gm49949,2503,0,2503
Gm4995,432,0,432
Gm49950,308,0,308
Gm49951,1139,0,1139
Gm49952,238,0,238
Gm49953,1948,15711,17659
Gm49954,211,0,211
Gm49955,150,0,150
Gm49956,196,0,196
Gm49957,241,8211,8452
Gm49958,353,4697,5050
Gm49959,254,6525,6779
Gm4996,784,786,1570
Gm49960,7292,69318,76610
Gm49961,495,5865,6360
Gm49962,418,0,418
Gm49963,123,0,123
Gm49964,392,1322,1714
Gm49965,1560,145432,146992
Gm49966,267,0,267
Gm49967,387,986,1373
Gm49969,1125,49394,50519
Gm4997,360,0,360
Gm49970,2858,0,2858
Gm49974,600,5518,6118
Gm49976,647,720,1367
Gm49977,345,0,345
Gm49978,1396,17126,18522
Gm49979,3831,0,3831
Gm49980,1183,3702,4885
Gm49981,678,16363,17041
Gm49982,354,56,410
Gm49983,436,0,436
Gm49984,1082,2015,3097
Gm49985,339,696,1035
Gm49986,438,0,438
Gm49987,693,85051,85744
Gm49990,393,0,393
Gm49991,1397,60971,62368
Gm49992,545,608,1153
Gm49993,482,17,499
Gm49994,334,0,334
Gm49996,277,0,277
Gm49997,328,0,328
Gm49998,226,0,226
Gm49999,1539,2268,3807
Gm5,591,1967,2558
Gm50003,283,0,283
Gm50005,459,0,459
Gm50006,453,0,453
Gm50011,631,15106,15737
Gm50013,456,6894,7350
Gm50014,88,0,88
Gm50015,260,4945,5205
Gm50016,464,5295,5759
Gm50017,631,2283,2914
Gm50018,309,0,309
Gm50019,688,6048,6736
Gm5002,223,0,223
Gm50020,794,44307,45101
Gm50021,1734,6203,7937
Gm50022,1170,1112,2282
Gm50023,384,1199,1583
Gm50024,1696,23606,25302
Gm50025,847,762,1609
Gm50026,455,8711,9166
Gm50027,252,0,252
Gm50029,570,0,570
Gm50030,260,0,260
Gm50033,718,0,718
Gm50034,897,645,1542
Gm50035,1060,5620,6680
Gm50037,151,205,356
Gm50039,2598,11327,13925
Gm50040,459,0,459
Gm50041,217,0,217
Gm50042,379,0,379
Gm50043,445,0,445
Gm50044,629,4833,5462
Gm50045,642,0,642
Gm50046,454,24217,24671
Gm50047,220,0,220
Gm50048,2701,25003,27704
Gm50049,482,12951,13433
Gm50050,1195,13086,14281
Gm50052,368,206,574
Gm50053,446,0,446
Gm50056,1461,899,2360
Gm50057,1422,18737,20159
Gm50058,843,2631,3474
Gm50060,325,0,325
Gm50061,815,49815,50630
Gm50062,567,1473,2040
Gm50063,390,1683,2073
Gm50064,2483,11121,13604
Gm50065,317,1625,1942
Gm50066,405,0,405
Gm50067,593,0,593
Gm50068,1210,0,1210
Gm50069,2365,0,2365
Gm50071,567,2449,3016
Gm50074,274,0,274
Gm50075,486,0,486
Gm50076,276,7288,7564
Gm50077,2714,761,3475
Gm50083,202,0,202
Gm50084,967,118650,119617
Gm50085,885,1099,1984
Gm50086,1256,2742,3998
Gm50087,1964,1620,3584
Gm50090,1363,0,1363
Gm50092,1973,0,1973
Gm50093,464,0,464
Gm50095,394,0,394
Gm50096,496,26584,27080
Gm50098,239,0,239
Gm50100,1079,4806,5885
Gm50101,772,0,772
Gm50102,2368,0,2368
Gm50103,2144,0,2144
Gm50104,494,125,619
Gm50105,2711,0,2711
Gm50106,807,2079,2886
Gm50109,585,0,585
Gm50111,66,0,66
Gm50114,574,1015,1589
Gm50115,5267,0,5267
Gm50116,498,0,498
Gm50118,512,0,512
Gm50121,334,0,334
Gm50122,318,0,318
Gm50124,274,0,274
Gm50125,487,0,487
Gm50126,274,0,274
Gm50127,344,0,344
Gm50128,4063,14889,18952
Gm50129,476,0,476
Gm50130,837,1469,2306
Gm50131,380,0,380
Gm50133,680,8232,8912
Gm50136,1837,742,2579
Gm50137,1293,27683,28976
Gm50138,1161,14185,15346
Gm50139,599,10766,11365
Gm50140,724,15445,16169
Gm50142,681,776,1457
Gm50144,580,0,580
Gm50145,538,3451,3989
Gm50146,673,7755,8428
Gm50147,602,4008,4610
Gm50149,478,155,633
Gm50150,269,167,436
Gm50151,2689,0,2689
Gm50152,509,1148,1657
Gm50153,129,0,129
Gm50155,327,622,949
Gm50156,288,0,288
Gm50160,205,0,205
Gm50161,395,471,866
Gm50162,1172,40466,41638
Gm50163,363,13692,14055
Gm50164,2593,408,3001
Gm50165,2079,0,2079
Gm50166,17803,0,17803
Gm50167,161,0,161
Gm50168,724,0,724
Gm50169,2636,0,2636
Gm50172,2438,0,2438
Gm50173,571,0,571
Gm50174,189,0,189
Gm50175,271,0,271
Gm50178,225,747,972
Gm50179,262,0,262
Gm50180,253,0,253
Gm50181,452,19220,19672
Gm50182,663,12030,12693
Gm50183,673,0,673
Gm50185,322,0,322
Gm50186,1731,369,2100
Gm50187,3064,0,3064
Gm50188,225,0,225
Gm50189,213,0,213
Gm50190,246,0,246
Gm50191,646,12274,12920
Gm50192,246,0,246
Gm50193,246,0,246
Gm50194,2024,35694,37718
Gm50196,1698,2982,4680
Gm50197,194,0,194
Gm50198,400,0,400
Gm50199,474,2583,3057
Gm50200,270,0,270
Gm50202,701,203,904
Gm50203,833,0,833
Gm50205,3034,0,3034
Gm50206,2777,0,2777
Gm50207,933,50856,51789
Gm50208,193,0,193
Gm50209,1290,6390,7680
Gm50211,409,2162,2571
Gm50213,352,0,352
Gm50214,705,32857,33562
Gm50215,2989,22512,25501
Gm50216,2705,2427,5132
Gm50217,1963,5493,7456
Gm50218,1285,9391,10676
Gm50219,401,518,919
Gm50220,524,0,524
Gm50221,2698,0,2698
Gm50222,1858,5728,7586
Gm50224,528,0,528
Gm50225,626,1065,1691
Gm50227,2504,5840,8344
Gm50228,525,0,525
Gm50229,417,6345,6762
Gm50230,3709,18597,22306
Gm50232,1404,4322,5726
Gm50233,200,0,200
Gm50234,342,0,342
Gm50236,969,2528,3497
Gm50239,258,0,258
Gm50240,6295,0,6295
Gm50242,1118,1841,2959
Gm50243,707,530,1237
Gm50245,1210,0,1210
Gm50246,1043,400,1443
Gm50247,474,0,474
Gm50250,674,6806,7480
Gm50251,241,433,674
Gm50252,1528,462802,464330
Gm50253,5012,58150,63162
Gm50254,631,3486,4117
Gm50255,450,2458,2908
Gm50256,342,0,342
Gm50257,129,0,129
Gm50258,385,0,385
Gm50260,986,10434,11420
Gm50261,1165,12198,13363
Gm50262,238,0,238
Gm50263,178,0,178
Gm50264,454,0,454
Gm50266,550,0,550
Gm50267,150,0,150
Gm50269,2338,12432,14770
Gm5027,375,0,375
Gm50270,1655,5968,7623
Gm50271,705,4499,5204
Gm50272,402,0,402
Gm50273,2415,0,2415
Gm50276,805,1818,2623
Gm50277,1883,10596,12479
Gm50279,316,0,316
Gm50280,355,0,355
Gm50281,1212,651,1863
Gm50282,1102,930,2032
Gm50284,938,17589,18527
Gm50285,1339,2419,3758
Gm50286,196,0,196
Gm50287,2491,1727,4218
Gm50288,306,143,449
Gm50289,445,0,445
Gm50292,957,2643,3600
Gm50293,916,0,916
Gm50294,727,13224,13951
Gm50295,515,2624,3139
Gm50296,472,0,472
Gm50299,669,1831,2500
Gm50301,1701,10069,11770
Gm50302,457,7507,7964
Gm50303,673,0,673
Gm50304,265,20079,20344
Gm50305,229,0,229
Gm50307,800,0,800
Gm50308,532,0,532
Gm50309,510,613,1123
Gm50311,696,6055,6751
Gm50312,671,940,1611
Gm50313,290,137,427
Gm50314,1370,13792,15162
Gm50315,600,175,775
Gm50316,355,100,455
Gm50317,3286,0,3286
Gm50318,1115,13781,14896
Gm50319,744,0,744
Gm50320,120,0,120
Gm50321,2697,5302,7999
Gm50322,4072,0,4072
Gm50323,2268,18507,20775
Gm50327,296,0,296
Gm50328,1711,11849,13560
Gm50331,2705,2427,5132
Gm50332,1055,7714,8769
Gm50333,397,9498,9895
Gm50334,1175,2383,3558
Gm50335,650,841,1491
Gm50337,1023,17254,18277
Gm50339,459,738,1197
Gm5034,634,0,634
Gm50340,720,2252,2972
Gm50341,254,623,877
Gm50342,262,0,262
Gm50343,165,0,165
Gm50344,379,0,379
Gm50345,1387,0,1387
Gm50346,1484,0,1484
Gm50347,824,1815,2639
Gm50348,3683,913,4596
Gm50349,241,0,241
Gm50350,1385,2358,3743
Gm50351,700,1911,2611
Gm50352,662,329,991
Gm50353,1531,4988,6519
Gm50355,203,0,203
Gm50356,1405,2279,3684
Gm50357,256,0,256
Gm50358,2705,2388,5093
Gm50359,308,0,308
Gm50360,436,0,436
Gm50361,949,5247,6196
Gm50362,1075,5929,7004
Gm50363,309,0,309
Gm50364,1853,39471,41324
Gm50365,466,0,466
Gm50367,757,4403,5160
Gm50368,1343,21287,22630
Gm5037,618,0,618
Gm50370,117,11499,11616
Gm50371,358,58242,58600
Gm50372,502,0,502
Gm50373,249,3185,3434
Gm50374,247,0,247
Gm50375,692,1621,2313
Gm50376,1123,2784,3907
Gm50377,611,30251,30862
Gm50379,178,0,178
Gm50380,581,446,1027
Gm50381,291,0,291
Gm50382,415,0,415
Gm50383,382,3724,4106
Gm50384,1616,792,2408
Gm50385,457,0,457
Gm50386,1069,16292,17361
Gm50387,2532,1094,3626
Gm50388,3572,7450,11022
Gm5039,1856,2049,3905
Gm50390,591,0,591
Gm50391,1267,0,1267
Gm50392,664,0,664
Gm50393,2992,0,2992
Gm50394,1047,0,1047
Gm50395,1177,37002,38179
Gm50396,618,1826,2444
Gm50397,672,101185,101857
Gm50398,2407,0,2407
Gm50399,835,14226,15061
Gm5040,800,0,800
Gm50400,478,0,478
Gm50401,801,48605,49406
Gm50402,870,0,870
Gm50404,442,0,442
Gm50405,668,5622,6290
Gm50407,929,419,1348
Gm50408,174,0,174
Gm50409,848,3191,4039
Gm50410,999,126602,127601
Gm50411,367,0,367
Gm50412,1426,33986,35412
Gm50413,411,6653,7064
Gm50415,2041,1963,4004
Gm50416,869,28215,29084
Gm50417,1792,923,2715
Gm50418,270,1007,1277
Gm50419,1067,18923,19990
Gm5042,484,0,484
Gm50420,147,0,147
Gm50421,91,0,91
Gm50422,382,0,382
Gm50423,781,14240,15021
Gm50424,523,3036,3559
Gm50425,444,2209,2653
Gm50426,315,0,315
Gm50429,778,0,778
Gm5043,820,0,820
Gm50430,419,18316,18735
Gm50431,1945,0,1945
Gm50432,652,0,652
Gm50433,1507,12776,14283
Gm50434,117,0,117
Gm50435,489,5794,6283
Gm50436,2360,0,2360
Gm50437,895,7598,8493
Gm50439,267,0,267
Gm50440,394,0,394
Gm50442,741,16358,17099
Gm50446,1245,13071,14316
Gm50447,430,0,430
Gm5045,810,0,810
Gm5046,611,0,611
Gm5047,801,0,801
Gm5049,1590,0,1590
Gm5050,775,0,775
Gm5051,485,0,485
Gm5053,1678,0,1678
Gm5054,453,0,453
Gm5055,581,0,581
Gm5060,599,0,599
Gm5063,976,0,976
Gm5064,1708,0,1708
Gm5065,1630,8516,10146
Gm5066,822,0,822
Gm5067,1009,0,1009
Gm5069,1328,2253,3581
Gm5070,862,0,862
Gm5071,1035,0,1035
Gm5073,820,0,820
Gm5075,622,0,622
Gm5080,743,0,743
Gm5082,1730,5605,7335
Gm5083,1222,2791,4013
Gm5084,3609,6944,10553
Gm5086,2157,21869,24026
Gm5087,2982,124269,127251
Gm5089,3407,54360,57767
Gm5091,1301,15036,16337
Gm5092,2001,10139,12140
Gm5093,520,0,520
Gm5094,2586,6605,9191
Gm5095,1523,179379,180902
Gm5096,1866,0,1866
Gm5099,1848,25962,27810
Gm5100,589,0,589
Gm5103,1437,6864,8301
Gm5105,1665,16963,18628
Gm5106,1334,23613,24947
Gm5108,543,34859,35402
Gm5110,1063,0,1063
Gm5111,1140,0,1140
Gm5112,2368,0,2368
Gm5113,5315,7135,12450
Gm5114,3047,2820,5867
Gm5117,2553,0,2553
Gm5119,634,0,634
Gm5120,2414,0,2414
Gm5121,627,0,627
Gm5122,1831,4486,6317
Gm5124,2742,1016,3758
Gm5125,624,0,624
Gm5127,2150,125222,127372
Gm5128,3844,6266,10110
Gm5129,603,0,603
Gm5131,1238,0,1238
Gm5133,1255,2090,3345
Gm5134,3128,51950,55078
Gm5135,573,0,573
Gm5138,1002,0,1002
Gm5139,249,0,249
Gm5141,3406,10203,13609
Gm5142,626,19621,20247
Gm5144,946,0,946
Gm5147,794,0,794
Gm5148,3901,6400,10301
Gm5149,1832,39180,41012
Gm5150,1213,58355,59568
Gm5152,858,3628,4486
Gm5154,399,2793,3192
Gm5155,3610,43634,47244
Gm5157,1581,4526,6107
Gm5159,1960,17301,19261
Gm5160,436,0,436
Gm5161,853,0,853
Gm5165,2322,28870,31192
Gm5166,573,1963,2536
Gm5168,824,22004,22828
Gm5173,950,0,950
Gm5174,1423,0,1423
Gm5175,1913,17427,19340
Gm5176,1227,0,1227
Gm5177,3785,6584,10369
Gm5178,898,0,898
Gm5181,971,0,971
Gm5182,6092,0,6092
Gm5183,629,0,629
Gm5184,1702,0,1702
Gm5185,619,0,619
Gm5186,920,0,920
Gm5187,991,0,991
Gm5189,261,0,261
Gm5190,357,0,357
Gm5191,1236,0,1236
Gm5194,742,0,742
Gm5195,660,0,660
Gm5200,1240,0,1240
Gm5203,821,0,821
Gm5204,851,0,851
Gm5205,1003,0,1003
Gm5206,786,11137,11923
Gm5207,1578,0,1578
Gm5209,720,0,720
Gm5210,1010,10364,11374
Gm5212,772,0,772
Gm5213,551,0,551
Gm5214,721,0,721
Gm5215,405,0,405
Gm5216,1609,0,1609
Gm5217,1478,0,1478
Gm5218,465,0,465
Gm5219,1542,24276,25818
Gm5221,967,0,967
Gm5223,1267,0,1267
Gm5224,350,68,418
Gm5225,508,0,508
Gm5228,357,0,357
Gm5229,358,0,358
Gm5230,640,0,640
Gm5231,1079,0,1079
Gm5232,602,0,602
Gm5234,1862,0,1862
Gm5236,762,584,1346
Gm5237,1197,504,1701
Gm5238,466,0,466
Gm5239,365,0,365
Gm5240,887,0,887
Gm5241,1064,0,1064
Gm5242,1233,0,1233
Gm5244,743,0,743
Gm5246,971,0,971
Gm5248,716,0,716
Gm5249,545,182,727
Gm525,763,18437,19200
Gm5251,472,0,472
Gm5252,909,0,909
Gm5254,977,0,977
Gm5255,642,132,774
Gm5256,877,0,877
Gm5257,790,0,790
Gm5258,327,0,327
Gm5259,800,0,800
Gm5260,949,119,1068
Gm5261,713,0,713
Gm5262,996,0,996
Gm5263,601,0,601
Gm5264,848,0,848
Gm5265,342,0,342
Gm5266,1162,471,1633
Gm5267,1045,0,1045
Gm5268,940,0,940
Gm5269,749,0,749
Gm527,1520,5167,6687
Gm5270,1002,0,1002
Gm5272,982,0,982
Gm5274,1003,0,1003
Gm5276,1047,0,1047
Gm5277,556,0,556
Gm5279,745,0,745
Gm5281,2134,0,2134
Gm5283,334,0,334
Gm5284,903,0,903
Gm5285,666,0,666
Gm5286,1593,1496,3089
Gm5287,598,0,598
Gm5288,1119,0,1119
Gm5291,899,0,899
Gm5292,580,0,580
Gm5294,651,889,1540
Gm5298,892,0,892
Gm53,3980,9784,13764
Gm5300,1003,0,1003
Gm5301,2074,0,2074
Gm5302,796,0,796
Gm5305,746,0,746
Gm5306,757,0,757
Gm5307,760,0,760
Gm5308,1354,0,1354
Gm5309,677,0,677
Gm5310,1511,0,1511
Gm5311,709,0,709
Gm5312,547,0,547
Gm5313,987,0,987
Gm5314,466,0,466
Gm5315,1897,0,1897
Gm5316,3096,0,3096
Gm5317,847,0,847
Gm5318,406,0,406
Gm5319,873,0,873
Gm5320,1519,0,1519
Gm5321,447,0,447
Gm5322,699,0,699
Gm5324,476,0,476
Gm5327,1009,0,1009
Gm5329,463,0,463
Gm5334,720,0,720
Gm5335,1000,0,1000
Gm5338,639,0,639
Gm5339,1102,158,1260
Gm534,1682,9930,11612
Gm5340,880,0,880
Gm5341,489,0,489
Gm5342,1003,0,1003
Gm5345,1014,186,1200
Gm5350,1002,0,1002
Gm5354,973,0,973
Gm5356,615,0,615
Gm5358,353,0,353
Gm536,5432,15813,21245
Gm5361,1498,0,1498
Gm5362,3085,0,3085
Gm5363,938,1082,2020
Gm5364,889,0,889
Gm5368,589,0,589
Gm5369,588,0,588
Gm5370,574,0,574
Gm5371,1577,260,1837
Gm5372,409,0,409
Gm5373,3613,29028,32641
Gm5374,951,0,951
Gm5380,2136,0,2136
Gm5381,1250,975,2225
Gm5383,617,0,617
Gm5384,463,0,463
Gm5385,1559,0,1559
Gm5386,2450,0,2450
Gm5388,1117,0,1117
Gm5389,1176,0,1176
Gm5390,1230,0,1230
Gm5391,613,0,613
Gm5392,789,1780,2569
Gm5393,272,0,272
Gm5394,975,0,975
Gm5395,915,0,915
Gm5396,532,0,532
Gm5397,1453,1182,2635
Gm5398,984,0,984
Gm5400,943,0,943
Gm5401,365,113,478
Gm5402,1618,0,1618
Gm5403,2795,0,2795
Gm5404,1826,839,2665
Gm5405,609,0,609
Gm5406,766,0,766
Gm5407,1248,0,1248
Gm5408,747,0,747
Gm5409,698,1980,2678
Gm5414,1659,2502,4161
Gm5415,3609,0,3609
Gm5419,527,77,604
Gm5420,2499,18531,21030
Gm5422,3021,0,3021
Gm5424,1240,0,1240
Gm5425,459,0,459
Gm5426,312,0,312
Gm5427,2591,43321,45912
Gm5430,915,0,915
Gm5431,3862,10931,14793
